"id","product_category_id","name","price","short_description","long_description"
461,6,Nike Air,3117,Older Kids' (Girls') Crop Jacket,"For cool-weather adventurers, the velvety Nike Air Jacket keeps you wrapped up with lightweight warmth.The length falls near your hips for easy layering, while the print reps your love for everything Air all day, any day."
462,6,Nike Sportswear Sport Essentials+ Windrunner,4397,Men's Woven Jacket,The Nike Sportswear Sport Essentials+ Windrunner Jacket fuses 2 unique fabrics to create a fashion fusion.Part soft knit fabric made from recycled fibres and part smooth woven fabric gives this versatile layer its DIY look.The woven panel features a satin stitch Futura logo on the chest and a mix-and-match printed graphic on the back panel.This product is made from at least 50% recycled polyester fibres.
463,6,Nike Sportswear Windrunner,4397,Men's Hooded Jacket,The Nike Sportswear Windrunner Jacket updates our first running windbreaker with lightweight fabric made from recycled materials. Design details pulled from the original version provide a heritage Nike look. This product is made from 100% recycled polyester fibres.
464,6,Nike x Skepta,8797,Men's Tracksuit Jacket,"British rapper and artist Skepta is back with a new collaboration—the Nike x Skepta Tracksuit Jacket. Premium, water-repellent canvas has a rugged-yet-urban vibe that's elevated with vibrant butterfly-wing graphics and a silicone SkAir logo. The athletics-inspired design nods to the '90s style you love."
465,6,Nike Air,3997,Men's Poly-Knit Jacket,"The Nike Air Jacket updates a favourite athletics silhouette with crafted cut lines and recycled materials.This lightweight zip-up features jersey-lined pockets and ribbed details for a comfortable, elevated feel.This product is made from at least 75% recycled polyester fibres."
466,6,Nike Sportswear Collection Essentials,7197,Women's M65 Jacket,"Roomy and ready to layer, the Nike Sportswear M65 Jacket puts a fresh spin on a military favourite.A structured cotton-blend evokes the durability of military dress while still maintaining a soft feel you can wear every day.Utility details and an interior bungee drawcord provide storage and fit options."
467,6,Nike Shield,6397,Women's Trail Running Jacket,"Take on your off-road adventures, rain or shine.The Nike Shield Jacket has a water-resistant design to keep you dry, and tons of pockets to hold your essentials.When the weather clears up, pack it into the back pocket and go.This product is made from at least 75% recycled polyester fibres."
468,6,Nike Sportswear,13597,Men's Jacket,The Nike Sportswear Jacket is a modern take on the traditional tracksuit jacket. The crinkle fabric features laser-cut perforations to help keep you cool and comfortable. Heritage Windrunner design lines and Swoosh details connect it back to the classics. This product is made from 100% recycled nylon fabric.
469,6,LeBron x Space Jam: A New Legacy 'Tune Squad',8797,Men's Nike Varsity Jacket,"Get the LeBron x Space Jam: A New Legacy 'Tune Squad' Nike Varsity Jacket before it becomes a can't-get-your-hands-on-it collectible!Comfortably lined and lightly insulated, it combines the sensational look and feel of shiny sateen fabric with heavyweight striped ribbing and snaps.High-end graphics, embroidery and stitched-down trims add a premium touch to this classic silhouette."
470,6,Nike Repel Wild Run Windrunner,5597,Men's Graphic Running Jacket,"The Nike Repel Wild Run Windrunner Jacket has transparent elements that show all the layers working together.It's ultra-lightweight with water-repellent yet breathable fabric, so you can go after your miles in wet weather."
471,6,NOCTA Golf,8797,Men's Full-Zip Tracksuit Jacket,"NOCTA offers some of the most recognisable and uniform silhouettes.With this NOCTA Golf Jacket, you'll have a lightweight design with a breathable, course-ready feel.Made to keep you looking pristine from the first tee to the final green, it's an elevated take on a functional golf essential."
472,6,Nike Sportswear Dri-FIT Tech Pack,6397,Men's Unlined Tracksuit Jacket,"A true evolution of a classic, Nike Sportswear Dri-FIT Tracksuit Jacket is made from a sweat-wicking fabric blend to keep you dry in changing temperatures.Its technical construction and signature Nike details help you tackle everything from chilly morning commutes to grabbing dinner after work.This product is made from at least 75% sustainable materials, using a blend of both recycled polyester and organic cotton fibres.The blend is at least 10% recycled fibres or at least 10% organic cotton fibres."
473,7,Jordan Jumpman,3437,Men's Trousers,"The Jordan Jumpman Trousers set you up with overt functionality and durable, water-repellent fabric that can handle wet, wintry weather.There are zip and cargo pockets to secure the essentials, plus a waistband D-ring to hook keys."
474,7,Nike Yoga Dri-FIT,2557,Women's High-Waisted 7/8 Mesh Accent Leggings,"The Nike Yoga Leggings wrap you in soft, stretchy fabric that's perfect for your flow—or anywhere else your day takes you.They bring purpose to your practice with a high-waisted design made from at least 50% recycled polyester fibres.Overlapping mesh lets your skin breathe while creating a layered look that highlights your natural lines."
475,7,Nike Sportswear,3197,Men's Woven Trousers,"These trousers are easy to grab, easy to slip into and can be worn with almost anything, all while rocking the symbol that has represented athletes for 50 years.Crinkled nylon and a woven Nike patch keep it simple while you celebrate in style."
476,7,Nike Sportswear Style Essentials,3197,Men's Unlined Cropped Trousers,"The Nike Sportswear Cropped Trousers were designed with your favourite shoes in mind. Their twill fabric is perfect for everyday wear. Definitely not your dad's style, these trousers have a chino look and a special fit designed to show off your sneakers from every angle."
477,7,Nike Lil' Penny,4157,Men's Premium Basketball Shorts,"Penny Hardaway starred in some of Nike Basketball's most hilarious adverts from the '90s, but it was his sidekick Lil' Penny who stole the show. The Nike Premium Basketball Shorts feature special embroidery and stitched-down patches inspired by Lil' Penny and his lines from the adverts. Breathable open-hole mesh with sweat-wicking technology keeps you comfortable and cool."
478,7,Nike Air,1517,Older Kids' (Girls') Leggings,"Soft, stretchy and super comfy, the Nike Air Leggings are a must for any wardrobe. Plus, with a logo that magically changes colour under light, we're so totally into it."
479,7,Nike Yoga,2477,Women's High-Waisted 7/8 Leggings,"The Nike Yoga Leggings wrap you in buttery-soft fabric that's perfect for your flow.These 7/8-length leggings have a high-rise waistband with a pocket in the front that lets you tuck away your phone.Stretchy fabric with Dri-FIT Technology helps keep you cool on the mat, and minimal seams create a smooth silhouette.Made with at least 75% recycled polyester fibres, the leggings help bring purpose to your practice."
480,7,Nike Dri-FIT Run Division Fast,2957,Women's Running Leggings,"An essential gets remixed for the winter months.The Nike Dri-FIT Run Division Fast Leggings help make your cool-weather miles count with sweat-wicking technology and soft fabric.Stretchy and supportive, they use an adjustable, mid-rise waistband for a comfortable feel on the go.Convenient pockets keep essentials close.This product is made from at least 50% recycled polyester fibres."
481,7,Nike Dri-FIT One Luxe Icon Clash,4237,Women's Mid-Rise 7/8 Printed Leggings,"The Nike Dri-FIT One Luxe Icon Clash Leggings are our most versatile leggings, made from a blend of silky-soft, shiny and textured fabrics that you can't see through. They keep you confidently covered for any workout—or any time. Part of the Nike Luxe line, these super-comfortable leggings are the second skin you'll want to live in."
482,7,Nike Sportswear Tech Fleece,4797,Men's Joggers,"With a whole new way to Tech Fleece, the Nike Sportswear Tech Fleece Joggers is now offered in a fabric made from recycled and organic materials.Roomy in the hips and thighs, the lower leg is tapered and finished with a tall ribbed cuff for a clean look to help show off your new kicks.This product is made from 100% sustainable materials, using a blend of recycled polyester, recycled cotton and organic cotton fibres.The blend is at least 10% recycled fibres or at least 10% organic cotton fibres."
483,7,Nike Air,3437,Women's Velour Mid-Rise Trousers,"Completely cosy and ready for everyday wear, the Nike Air Trousers are a styling staple with a twist. Their soft velour fabric features an all-over-embossed Nike Air design and elastic waist for a perfectly comfortable fit.Landing just below your belly button, the mid-rise fit is slim around your hips and thighs, and flares out at the lower leg."
484,7,Jordan Essentials,2797,Women's Fleece Trousers,The Jordan Essentials Fleece Trousers bring comfort and an easy feel to your everyday ensemble.They're made from softly brushed fabric with elastic cuffs and waistband.
485,7,Nike One,1917,Women's Mid-Rise Crop Leggings,"No matter what the workout, Nike One Leggings will be your go-to whether you're hitting the mat or running errands.Made from Dri-FIT Technology and at least 50% recycled polyester fibres, these soft leggings move with you as they wick away sweat.Plus, with non-sheer fabric, you can confidently squat your lowest. The waistband on these mid-rise leggings sits below your navel, with 2 hidden pockets for small essentials and a pocket at the back that's big enough to hold your phone."
486,7,Nike Dri-FIT Swoosh Run,2477,Women's 7/8-Length Mid-Rise Running Leggings,"The Nike Dri-FIT Swoosh Run Leggings deliver run-ready comfort in a 7/8-silhouette. Stretchy and smooth, they feature discreet storage for your small items. A ""shadow"" Swoosh on the leg celebrates the iconic logo and the runners who proudly wear it. This product is made from at least 50% recycled polyester fibres."
487,7,Nike Sportswear Swoosh Tech Fleece,4797,Men's Trousers,"The Nike Sportswear Swoosh Tech Fleece stamp your favourite joggers with an oversized Swoosh.Together, the oversized panelled Swoosh logo and embroidered Registered Swoosh logo add texture to the smooth face of these premium joggers."
488,7,Nike Retro Run Fast,3357,Women's Running Leggings,"Run forwards with a look straight out of the past. The Nike Retro Run Fast Leggings look to 1990 for inspiration, bringing back a design with the streamlined, track-ready fit you love.We worked with the Department of Nike Archives to bring the colours and design to life, adding in details like quick-drying fabric and plenty of storage options.This product is made from at least 75% recycled polyester fibres."
489,7,Nike Epic Fast,2477,Women's Mid-Rise Running Leggings,"Keep running, with the Nike Epic Fast Mid-rise Leggings.The stretchy polyester blend supports your moves, while mesh panels on the backs of the knees provide cool ventilation, mile after mile.The waistband sits just below your navel and has a drawcord that lets you find the perfect fit.Plus, multiple pockets keep all of your small running essentials at your fingertips.This product is made from at least 50% recycled polyester fibres."
490,7,Nike Yoga Luxe,4237,Women's High-Waisted 7/8 Matte Shine Leggings,"Move with purpose in the Nike Yoga Luxe Leggings.They define luxury with soft, stretchy and sheer fabrics that create a supportive feel, so you can move through your flow unhindered.Satin trim and sheen down the sides let your confidence shine."
491,7,Nike Dri-FIT One Luxe Buckle,4237,Women's Mid-Rise Leggings,"The Nike Dri-FIT One Luxe Leggings get updated with buckle details inspired by luxury swimwear.Made from silky-soft fabric that you can't see through, they keep you confidently covered for any workout—or any time.Part of the Nike Luxe line, these comfortable leggings are the second skin you'll want to live in.They're made from at least 50% recycled polyester fibres."
492,7,Nike Sportswear Favourites,1037,Older Kids' (Girls') Swoosh Leggings (Extended Size),"So soft and so stretchy, the Nike Sportswear Favourites Leggings (Extended Size) mean 24/7 comfort.The waistband fits snugly, and the embroidered Swoosh shows who you're repping.The best part?You can wear them with almost anything."
493,7,Nike Dri-FIT ADV Run Division Epic Luxe,5037,Women's Mid-Rise Engineered Running Leggings,"The Nike Dri-FIT ADV Run Division Epic Luxe Leggings are designed using runner data to create advanced breathability and evaporation.Part of the Nike Luxe line, they feel soft, lightweight and lightly compressive.Plus, they're made from 100% recycled polyester fibres and are embedded with reflective design elements.A hidden pocket stashes a key or card."
494,7,Jordan Heritage,3997,Women's Utility Trousers,"The Jordan Heritage Utility Trousers have functionality to match their go-to style.Made from twill that's lightweight and durable, they adjust at the leg openings and are equipped with convenient cargo pockets."
495,7,Nike Sportswear,1917,Women's Mid-Rise Leggings,"The Nike Sportswear Mid-Rise Leggings are made from soft, supportive knit fabric perfect for everyday wear.The Futura logo on the left calf features an animal print accented with a gold metallic outline."
496,7,Nike Sportswear Favourites,1197,Older Kids' (Girls') Graphic Leggings,"So soft and so stretchy, the Nike Sportswear Favourites Leggings mean all-day comfort.The waistband fits snug, and the graphic shows who you're repping.The best part?They can be paired with almost anything."
497,7,Nike Dri-FIT One,2077,Women's Mid-Rise Leggings,"No matter what the workout, Nike One Leggings will be your go-to whether you're hitting the mat or running errands.Made from sweat-wicking tech and at least 50% recycled polyester fibres, these soft leggings help keep you dry.Plus, with non-sheer fabric, you can confidently squat your lowest. The waistband sits below your belly button and has 2 hidden pockets for small essentials.There's even a pocket at the back that's big enough for your phone so you're ready for anything."
498,7,Nike Sportswear Tech Pack,5997,Men's Cargo Trousers,The Nike Sportswear Tech Pack Cargo Trousers bring a fresh feel to a utility favourite.Signature Nike details push the style forwards with angled front flap pockets and secure storage.A technical construction offers plenty of room to move and a streamlined look that helps your favourite sneakers shine.This product is made from at least 50% organic cotton fibres.
499,7,Nike Yoga Dri-FIT,2557,Women's High-Waisted 7/8 Metallic Trim Leggings,The Nike Yoga Dri-FIT Leggings wrap you in the supportive comfort of stretchy fabric that feels soft against your skin. The high waist hugs your core to keep you confidently covered through every pose. Metallic trim offers a touch of radiance.
500,7,Nike Dri-FIT One,2477,Women's Mid-Rise 7/8 Colour-Block Leggings,"The Nike One Leggings are super versatile for any workout—or any time. The comfortable design wicks sweat to help keep you dry. Plus, you can't see through the fabric, so you can feel confident knowing you're covered. They're mindfully made from at least 50% recycled polyester fibres."
501,7,Nike Sportswear Style Essentials,3997,Men's Woven Unlined Cargo Trousers,"Unlined and made from a smooth, stretch-woven fabric, the Nike Sportswear Cargo Trousers combine the clean look of joggers with the utility of your favourite cargo trousers.Signature details and a utility fit provide a premium look and comfortable feel ready for everyday wear."
502,7,Nike Sportswear Icon Clash,4397,Women's Woven Wide-Leg Trousers,"The Nike Sportswear Wide-Leg Trousers are a care-free, roomy style made from sanded and smooth woven fabrics.The unique combination of woven fabrics is accented with a woven stripe that pays tribute to classic sportswear design.This product is made from at least 75% recycled polyester and recycled nylon fibres."
503,7,Nike Dri-FIT Femme Fast,2797,Women's 7/8 Running Leggings,Keep running with the Nike Fast Femme Leggings. Stretchy material that feels soft around your legs and ribbed around the waistband and sides for supportive comfort. A wood-grain print inspired by the tranquillity of your miles runs down the sides. The zip pocket on the back holds your phone.
504,7,Nike Dri-FIT Sport Clash,3197,Men's Woven Training Trousers,"The Nike Dri-FIT Sport Clash Trousers keep you ready to work out in lightweight woven fabric with extra stretch and sweat-wicking power. Move freely and stay dry while you spring, squat and stretch."
505,7,Nike,1997,Men's Training Trousers,"The Nike Trousers combine soft knit fabric with Dri-FIT Technology to help keep you comfortable and dry before, during and after your workout."
506,7,Nike Dri-FIT Run Division Epic Luxe,4157,Women's Running Leggings,"The Nike Dri-FIT ADV Run Division Epic Luxe Leggings deliver soft, sleek and breathable comfort.Nike's highest-quality fabrics—a feature of our Luxe leggings—are combined with a lightweight, compressive feel.They use a mid-rise waistband for an ultra-flattering fit.Easy-access pockets carry a key or card along for the journey."
507,7,Nike Dri-FIT Run Division Challenger,3197,Men's Woven Running Trousers,"Step up and take on your run in soft, comfortable mobility. The Nike Dri-FIT Run Division Challenger Trousers put a new spin on your favourite essential with sweat-wicking technology to maximise your performance. Press-stud storage keeps your gear close, while a tapered fit helps you move freely through your stride. This product is made from at least 75% recycled polyester fibres."
508,7,Nike Sportswear Swoosh,2077,Women's Graphic High-Rise 7/8 Leggings,"Step into the Nike Sportswear Swoosh Leggings to bring a competitive edge to your everyday style. Made from a soft knit fabric, you'll want to keep these in heavy rotation. The high-waisted design hugs your body, and stretchy fabric moves with you throughout the day. With mirrored Swoosh designs above the knee, complete your sporty look with your favourite tee and sneakers."
509,7,Nike Storm-FIT ADV Run Division,5597,Men's Running Trousers,"Cold weather is just another challenge waiting to be defeated. We made the Nike Storm-FIT ADV Run Division Trousers to rise to the challenge, with a weatherproof design that'll keep you covered in harsh weather. Using runner data, we placed zip vents on the thigh and lower leg so you can control your temperature. It's a cold-weather system, made to wear on its own or as a layering piece. This product is made from at least 75% recycled polyester fibres."
510,7,Nike Dri-FIT One,2237,Women's Mid-Rise Leggings,"The Nike Dri-FIT One Leggings are super versatile for any workout—or any time.The comfortable design wicks sweat to help keep you dry.Plus, you can't see through the fabric, so you can feel confident knowing you're covered.This product is made from at least 50% recycled polyester fibres."
511,7,Nike Epic Fast,2237,Women's Mid-Rise Crop Running Leggings,Make those miles count in the Nike Fast Leggings.Stretchy materials and a supportive design combine with ventilation where you need it for cooling on the move.Plenty of pockets offer essential storage on the go.This product is made from at least 50% recycled polyester fibres.
512,7,Jordan 23 Engineered,6797,Men's Woven Trousers,"Made from at least 50% recycled polyester fibres, the Jordan 23 Engineered Woven Trousers provide weather-ready performance with a conscience. The design uses woven, water-repellent fabric filled with innovative insulation that traps air to help you stay warm."
513,7,Nike Dri-FIT,2637,Men's Tapered Training Trousers,"The Nike Dri-FIT Trousers are made from soft fabric that wicks sweat to help you stay dry and comfortable during your workout.This product is made from 100% sustainable materials, using a blend of both recycled polyester and organic cotton fibres.The blend is at least 10% recycled fibres or at least 10% organic cotton fibres."
514,8,Nike Sportswear,1917,Women's Bike Shorts,"Empowered by your motion, the Nike Sportswear Bike Shorts let you do you. A high-rise waistband and stretchy fabric help keep you moving in ultra-soft, flexible comfort."
515,8,Nike Flex Stride,2397,Men's 18cm (approx.) 2-in-1 Running Shorts,The Nike Flex Stride Shorts get updated with an all-new woven fabric and enhanced breathability in high-sweat areas. Their 2-in-1 design has a soft liner for support where you need it. This product is made from at least 50% recycled polyester fibres.
516,8,Nike AeroSwift,2637,Women's Tight Running Shorts,"The Nike AeroSwift Shorts are all about comfort while you race.Their tight, stretchy design gives you support while you focus on your run.This product is made from at least 75% recycled polyester fibres."
517,8,Nike Dri-FIT,1677,Men's Woven Training Shorts,The Nike Dri-FIT Shorts help you move naturally from your first set through to your last. Lightweight stretch-woven fabric (made from at least 50% recycled polyester fibres) wicks moisture to keep you feeling dry when the sweat starts to flow.
518,8,Nike Sportswear,1837,Men's Woven Flow Shorts,The Nike Sportswear Shorts have a breathable mesh lining and lightweight woven fabric. The back pocket has a drainage grommet ideal for days spent in or out of the water.
519,8,Nike Sportswear Club Fleece,1357,Older Kids' Shorts,The Nike Sportswear Club Shorts are made from soft fleece for lightweight comfort. A large logo shows everyone who you're repping.
520,8,Nike Dri-FIT,1197,Older Kids' (Boys') Training Shorts,"The Nike Dri-FIT Shorts are just the thing for running, playing and going to training. Plus, they wick away sweat to help you stay dry."
521,8,Nike x Space Jam: A New Legacy,1757,Older Kids' DNA Basketball Shorts,"The Nike Shorts celebrate the release of your new favourite sports and family adventure movie, Space Jam: A New Legacy.These shorts are reversible and made from super-breathable mesh so you can shoot hoops and play like your favourite animated character."
522,8,Nike Dri-FIT Run Division Flex Stride,2637,Men's 13cm (approx.) Brief-Lined Running Shorts,"Made to be layered or worn on their own, the Nike Run Division Dri-FIT Flex Stride Shorts deliver lightweight coverage.Breathable where you need it, the shorts feature reflective designs in key areas.This product is made from at least 75% recycled polyester fibres."
523,8,Nike Dri-FIT,1197,Older Kids' (Boys') Basketball Shorts,Step up your game in the Nike Dri-FIT Shorts that rep a big Swoosh across the front. Sweat-wicking technology helps you stay dry and comfortable on and off the court.
524,8,Nike Dri-FIT 10K Icon Clash,1437,Women's Running Shorts,"Take on your miles in the smooth comfort of the Nike Dri-FIT 10K Icon Clash Shorts.Sweat-wicking technology and an elastic, ventilated waistband help you stay cool with every mile.Look closely to see a Swoosh-style print.This product is made from at least 75% recycled polyester fibres."
525,8,Nike Dri-FIT Strike,1677,Men's Knit Football Shorts,The Nike Dri-FIT Strike Shorts gear you up for the game with sweat-wicking fabric and a breathable waistband to help keep you dry and comfortable.
526,8,Nike Dri-FIT Academy,1277,Men's Woven Football Shorts,The Nike Dri-FIT Academy Shorts blend sweat-wicking fabric and breathable mesh to help keep you focused on your game.This product is made from 100% recycled polyester fibres.
527,8,Nike Dri-FIT Flex Stride,2637,Men's Trail Shorts,"Journey off the beaten path on runs long and short in the Nike Dri-FIT Flex Stride Shorts.Flexible fabric with targeted breathability helps keep you mobile.Using insights from trail runners, versatile storage options were added, offering plenty of space for gloves and snacks.This product is made from at least 75% recycled polyester fibres."
528,8,Nike Dri-FIT Sport Clash,1997,Men's Woven Training Shorts,"The Nike Dri-FIT Sport Clash Shorts infuse high-stretch, lightweight fabric with sweat-wicking power to keep you dry and moving freely through your workout.Brushstroke print represents the fluidity and creativity you bring to your sport.They have a hidden zipped pocket on the back."
529,8,Jordan Essentials,2477,Women's Mid-Rise Bike Shorts,The Jordan Essentials Bike Shorts offer form-fitting comfort and support.Their high-stretch fabric flexes to fit snugly and stands out with contrast piping along the seams.
530,8,Nike Dri-FIT,1917,Men's Knit Graphic Training Shorts,The Nike Dri-FIT Shorts help keep you cool and dry through your hottest workouts.They combine sweat-wicking power with breathable knit fabric that's made from 100% recycled polyester fibres for pure comfort.This product is made from at least 75% recycled polyester fibres.
531,8,Nike Dri-FIT Sport Clash,1917,Men's Knit Training Shorts,The Nike Dri-FIT Sport Clash Shorts help you stay cool and dry with breathable fabric made from 100% recycled polyester fibres.Slight stretch and vents at the hems keep you moving freely during workouts at any level.Sport Clash graphics combine inspiration from team kits and classic Nike cross-training detailing.
532,8,Nike Dri-FIT Tempo,1197,Older Kids' (Girls') Training Shorts,"Run, climb and jump in the Nike Dri-FIT Tempo Shorts.With sweat-wicking fabric and mesh on the sides, these light and breezy shorts are designed for training or just hanging out.A secret pocket stashes small essentials while on the go.Add a floral print, and what's not to love?This product is made from at least 75% recycled polyester fibres."
533,8,Nike Dri-FIT Flex Stride Wild Run,2237,Men's Unlined 18cm (approx.) Running Shorts,Stay inspired with the Nike Dri-FIT Flex Stride Wild Run Shorts. Graphics and reflective design elements pay homage to the physical and mental power of the run. The unlined design features woven fabric that wicks sweat to help you stay comfortable.
534,8,Jordan Dri-FIT Air,1917,Men's Diamond Shorts,"One of the brand's most iconic silhouettes, the Jordan Dri-FIT Air Diamond Shorts use lightweight, sweat-wicking fabric. Sewn-in side panels are cut to resemble the design of Michael Jordan's classic game shorts."
535,8,Nike Dri-FIT Tempo Luxe Icon Clash,1917,Women's 10cm Running Shorts,"Double up on the iconic with dual details designed to bring a fresh look to your miles.The Nike Dri-FIT Tempo Luxe Icon Clash Shorts feature a faux-layered design with the same soft, lightweight comfort you love.Convenient pockets help keep a key or card close, while a wide elastic waistband secures the fit on your running journey.This product is made from at least 75% recycled polyester fibres."
536,8,Nike Pro Dri-FIT Flex Rep,2957,Men's Shorts,"The Nike Pro Dri-FIT Flex Rep Shorts feature lightweight, flexible fabric that keeps you dry and moving naturally as you squat, stretch and sprint.Stretchy reinforcement in high-wear areas stands up to the demands of high-intensity workouts or competition."
537,8,Nike Sportswear,1997,Women's Jersey Shorts,"The Nike Sportswear Shorts are crafted from soft cotton jersey for a super-comfy, casual look that you don't even need to think twice about."
538,8,Nike Flex,1437,Men's Woven Training Shorts,"The Nike Flex Shorts are made to keep you moving during high-intensity training.Nike Flex fabric stretches with every move, while vents at the hems are ideal for deep bends like lunges and squats.This product is made from at least 50% recycled polyester fibres."
539,8,Nike Dri-FIT Femme 10K,1437,Women's Running Shorts,"Take on your miles in smooth comfort with the Nike Dri-FIT Femme 10K Shorts.A comfy, breathable waistband helps you stay cool with every mile.A subtle pearlescent print nods to the feeling of tranquillity you find on a run.They're made from at least 75% recycled polyester fibres."
540,8,Nike Dri-FIT Trophy,1037,Older Kids' (Boys') Printed Training Shorts,"Breathable, soft and cool, the Nike Dri-FIT Trophy Shorts are an absolute winner.These play-ready shorts have sweat-wicking power and fit perfectly snug around the waist with every hop, skip and jump."
541,8,Nike Air,2397,Women's Velour Mid-Rise Shorts,"Relax and restore in the comfort of the Nike Air Velour Shorts.Made from cosy velour fabric covered in an all-over embossed Nike Air pattern, they're an easy pick for days when all you want to do is get comfortable.Their mid-rise design sits just below your belly button for an easy fit ready for everyday wear."
542,8,Jordan 23 Engineered,3197,Men's Shorts,The 23 Engineered Shorts offer a futuristic take on one of Jordan Brand's most iconic silhouettes: the Diamond shorts. They're made from lightweight woven fabric with a sweat-wicking mesh lining.
543,8,Nike Tempo Femme,1437,Women's Running Shorts,"Light and smooth, the classic Nike Tempo Femme Shorts give you the comfort you want for your run. They have a subtle pearlescent print that nods to staying calm and centred. They're made from at least 75% recycled polyester fibres."
544,8,Nike Dri-FIT,1437,Men's Basketball Shorts,"Focus on the basketball fundamentals in the Nike Dri-FIT Shorts. Made from lightweight, sweat-wicking mesh fabric, they have a loose fit that's perfect for games."
545,8,Nike Dri-FIT One,1037,Older Kids' (Girls') Bike Shorts,"Ready for playing or down to chill—the Nike Dri-FIT One Bike Shorts are our most versatile pair. The super-comfortable design wicks sweat to help keep you dry. Wear them solo or layer them under shorts, skirts or dresses."
546,8,Nike Dri-FIT Wild Run Flex Stride,2637,Men's 2-In-1 18cm (approx.) Running Shorts,"The Nike Dri-FIT Wild Run Flex Stride Shorts have a 2-in-1 design with a transparent, water-repellent outer layer and a stretchy underlayer for support and comfort that moves with you.Graphics pay homage to the physical and mental power of running."
547,8,Nike Dri-FIT Tempo,1197,Older Kids' (Girls') Training Shorts (Extended Size),"Playtime never stops in the Nike Dri-FIT Tempo Shorts (Extended Size).Lightweight, breezy and breathable—these active shorts let you go all out.We've also added ruffly edges on the sides, because who doesn't love ruffles?This product is made from at least 75% recycled polyester fibres."
548,8,Nike Dri-FIT Challenger Run Division,1917,Men's 13cm (approx.) Brief-Lined Running Shorts,We took a favourite and geared it for darker days and cooler weather with reflective design details.The Nike Run Division Challenger Shorts are still light and smooth with a built-in brief for support.They hold your phone in a pocket at the back.This product is made from at least 75% recycled polyester fibres.
549,8,Nike Sportswear Club,1837,Men's French Terry Cargo Shorts,"The Nike Sportswear Club Cargo Shorts are made from French terry, a versatile fabric perfect for everyday wear. Side hand pockets and press-stud cargo pockets provide plenty of storage for your keys, cards and phone."
550,8,Nike AeroSwift,2957,"Men's 4""/10cm Running Shorts",The Nike AeroSwift Shorts keep you ready for your race with a lightweight design.Sweat-wicking technology and a ventilated waistband help keep you dry and cool on the go.This product is made from at least 75% recycled polyester fibres.
551,8,Nike Dri-FIT,1917,Men's Woven Graphic Training Shorts,The Nike Dri-FIT Shorts help you move naturally with the heavy weights on. Lightweight stretch-woven fabric (made from at least 50% recycled polyester fibres) wicks sweat to keep you feeling dry as you power through your workout.
552,8,Nike Air,1677,Women's 8cm (approx.) Running Shorts,Light and breezy with a print that lights up your route.The Nike Air Shorts are designed with smooth support and an adjustable waistband.They even have an easy-access pocket for a key or card.The all-over foil print is inspired by those who love the Swoosh and aren't afraid to show it off.This product is made from 100% recycled polyester fibres.
553,8,Nike Dri-FIT Academy,877,Older Kids' Knit Football Shorts,"The Nike Dri-FIT Academy Shorts are made from soft, sweat-wicking fabric to help keep you dry when the game heats up. This product is made from 100% recycled polyester fibres."
554,8,Liverpool F.C. 2021/22 Stadium Home,1997,Men's Football Shorts,"Like other shorts from our Stadium collection, the Liverpool F.C. Shorts pair replica design details with sweat-wicking fabric to give you a game-ready look inspired by your favourite team.This product is made from 100% recycled polyester fibres."
555,8,Nike Dri-FIT Wild Run Flex Stride,2397,Men's 18cm (approx.) Brief-Lined Running Shorts,Get inspiration for your daily route from the Nike Dri-FIT Run Wild Run Shorts.Reflective design elements help in the darkest time of the year.Lightweight and soft materials help keep you cool and comfortable on every mile.This product is made from at least 50% recycled polyester fibres.
556,8,Nike Pro,1037,Older Kids' (Boys') Shorts,"Reach your goals in the Nike Pro Shorts. An excellent base layer, the design is breathable and super stretchy to keep things snug while you train. Dri-FIT Technology helps you stay dry when it's time to dominate."
557,8,Nike Sportswear Sport Essentials+,2797,Men's Alumni Shorts,Puff print and embroidery meet in the middle to add texture and a DIY look to the Nike Sportswear Sport Essentials+ Alumni Shorts.This standard fit falls at the knee for a comfortable feel ready for everyday wear.
558,8,Nike Dri-FIT Wild Run Challenger,1677,Men's 18cm (approx.) Brief-Lined Running Shorts,"The wild beckons.Answer the call in the Nike Challenger Wild Run Shorts.They feature the same sweat-wicking fabric and articulated brief you love with details embracing an ethos of ""Never off"", no matter what the weather's doing.A reflective graphic delivers inspiration for your open-air running escape.This product is made from at least 75% recycled polyester fibres."
559,8,Jordan Dri-FIT Zion,2237,Men's Performance Woven Shorts,"Zion is a down-to-earth guy who likes comfortable clothes he can relax in or hoop in.The Jordan Dri-FIT Zion Shorts reflect his humble style, while making it easy for him to play a spontaneous windmill jam—just because.They're made from sweat-wicking fabric that flexes for ease of movement.This product is made from at least 50% recycled polyester fibres."
560,8,Nike Dri-FIT Rival,1277,Men's Basketball Shorts,"The Nike Dri-FIT Rival Shorts are straight-up equipment for your game—lightweight, breathable and sweat-wicking.The shorts are loose around the body and fit securely at the waist."
561,8,"LeBron x Space Jam: A New Legacy ""Tune Squad""",2957,Men's Nike Dri-FIT Shorts,"Match LeBron when he and his team of Tunes take on the Goons in the upcoming basketball blockbuster.The Space Jam: A New Legacy ""Tune Squad"" Nike Dri-FIT Shorts are made using smooth, shiny Durasheen fabric with sweat-wicking technology.This product is made from 100% recycled polyester fibres."
